ACCESSION: JP002164
RECORD_TITLE: 12-METHYLTRIDECANOIC ACID METHYL ESTER; EI-MS
DATE: 2008.10.21
AUTHORS: KOGA M, UNIV. OF OCCUPATIONAL AND ENVIRONMENTAL HEALTH
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: 12-METHYLTRIDECANOIC ACID METHYL ESTER
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C15H30O2
CH$EXACT_MASS: 242.22458
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: JEOL JMS-01-SG
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 70 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 46
PK$PEAK: m/z int. rel.int.
  43 3.4 34
  55 26.2 262
  56 7.3 73
  57 1.5 15
  59 3 30
  67 3 30
  69 13.1 131
  70 0.46 5
  71 2.3 23
  74 99.99 999
  75 16.6 166
  81 0.38 4
  83 9.2 92
  84 3 30
  85 2.3 23
  87 6.98 70
  88 8.1 81
  92 3.4 34
  95 3.4 34
  97 1.11 11
  98 1.9 19
  99 2.7 27
  101 9.2 92
  109 0.19 2
  111 4.6 46
  113 1.5 15
  115 3.8 38
  125 0.19 2
  126 1.9 19
  129 6.1 61
  130 3.4 34
  138 0.15 2
  143 15.8 158
  144 3 30
  154 1.9 19
  157 0.42 4
  159 2.3 23
  166 1.9 19
  185 1.5 15
  199 2.2 22
  200 4.2 42
  202 1.9 19
  211 2.3 23
  212 0.15 2
  242 7.3 73
  243 1.9 19
//
