ACCESSION: JP000803
RECORD_TITLE: 1-O-HEXADECYLGLYCEROL 2,3-DITRIMETHYLSILYLETHER; EI-MS
DATE: 2008.10.21
AUTHORS: HAYASHI A, DEPT. OF CHEMISTRY, FAC. OF SCI. AND TECHNOLOGY, KINKI UNIV.
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: 1-O-HEXADECYLGLYCEROL 2,3-DITRIMETHYLSILYLETHER
CH$NAME: 1-O-HEXADECYL-2,3-DI-O-TRIMETHYLSILYLGLYCEROL
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C25H56O3Si2
CH$EXACT_MASS: 460.3768
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: SHIMADZU LKB-9000B
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 70 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 67
PK$PEAK: m/z int. rel.int.
  55 2.3 23
  56 0.9 9
  57 4.9 49
  67 1.1 11
  69 3.9 39
  70 1.7 17
  71 7 70
  73 15.7 157
  74 1.2 12
  75 5.5 55
  81 1.6 16
  82 1.5 15
  83 4.7 47
  84 1.2 12
  85 6.9 69
  89 1.6 16
  95 1.9 19
  96 1.3 13
  97 4.8 48
  98 1.1 11
  99 3.1 31
  101 3.9 39
  103 10 100
  104 0.8 8
  105 2 20
  109 1.4 14
  111 2 20
  112 1 10
  113 1.8 18
  115 2.8 28
  116 6.7 67
  117 27.8 278
  118 3.1 31
  119 3 30
  125 1.2 12
  127 1.3 13
  129 10 100
  130 17.4 174
  131 16.2 162
  132 4.1 41
  133 28.3 283
  134 3.1 31
  135 1.9 19
  141 1 10
  145 1.9 19
  147 32.6 326
  148 4.9 49
  149 5.3 53
  155 0.8 8
  175 2.4 24
  177 2.8 28
  189 1.3 13
  204 7.9 79
  205 99.99 999
  206 19.6 196
  207 8.8 88
  208 1.1 11
  219 1.2 12
  221 0.8 8
  313 4.9 49
  314 1.2 12
  355 1 10
  356 1.6 16
  357 1.6 16
  370 1 10
  445 2.4 24
  446 0.8 8
//
