ACCESSION: JP002777
RECORD_TITLE: 1,3-DIMETHYL-4-PHENYL-4-PIPERIDINOL PROPANOATE; EI-MS
DATE: 2008.10.21
AUTHORS: SASAKI S, TOYOHASHI UNIV. OF TECH.
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: 1,3-DIMETHYL-4-PHENYL-4-PIPERIDINOL PROPANOATE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C16H23NO2
CH$EXACT_MASS: 261.17288
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: Unknown
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 149
PK$PEAK: m/z int. rel.int.
  35 0.3 3
  36 2.3 23
  37 1.6 16
  38 0.19 2
  39 10 100
  40 2.5 25
  41 16.1 161
  42 6.53 65
  43 27.9 279
  44 34 340
  45 9.3 93
  46 0.09 1
  49 0.1 1
  50 4 40
  51 10.9 109
  52 0.41 4
  53 3.3 33
  54 2.8 28
  55 8 80
  56 0.2 2
  57 28.1 281
  58 18 180
  59 1.6 16
  62 0.19 2
  63 4.1 41
  64 2 20
  65 8.8 88
  66 0.19 2
  67 4.1 41
  68 4.9 49
  69 3.5 35
  70 1.38 14
  71 4.9 49
  72 2.1 21
  73 9.1 91
  74 1.37 14
  75 4 40
  76 3.9 39
  77 19.8 198
  78 0.69 7
  79 4.9 49
  80 1.9 19
  81 2.2 22
  82 0.67 7
  83 3.5 35
  84 54.4 544
  85 4.1 41
  86 0.28 3
  87 1.2 12
  88 1.1 11
  89 4.9 49
  90 0.11 1
  91 32.8 328
  92 4.9 49
  93 1.1 11
  94 0.15 2
  95 11.1 111
  96 2.2 22
  97 6.5 65
  98 0.13 1
  99 0.8 8
  100 1.1 11
  101 1.7 17
  102 0.67 7
  103 7 70
  104 3.8 38
  105 13.7 137
  106 0.17 2
  107 0.2 2
  108 4 40
  109 1.7 17
  110 1.12 11
  111 2.3 23
  113 1.1 11
  114 1.2 12
  115 2.43 24
  116 6 60
  117 9.9 99
  118 2.3 23
  119 0.02 0
  120 0.1 1
  126 1.7 17
  127 6 60
  128 1.81 18
  129 48.4 484
  130 8.9 89
  131 5.2 52
  132 0.21 2
  133 1.5 15
  134 0.8 8
  138 0.2 2
  139 0.28 3
  140 2.1 21
  141 6 60
  142 2.8 28
  143 0.89 9
  144 39.9 399
  145 12.2 122
  146 2.2 22
  147 0.11 1
  150 0.1 1
  151 0.2 2
  152 0.9 9
  153 0.15 2
  154 3.1 31
  155 2.8 28
  156 2.1 21
  157 0.43 4
  158 7.1 71
  159 1.9 19
  160 1.1 11
  165 0.06 1
  166 1.7 17
  167 4.9 49
  168 6.9 69
  169 0.79 8
  170 8.1 81
  171 3.7 37
  172 99.99 999
  173 1.22 12
  174 2.7 27
  175 1.1 11
  176 0.3 3
  182 0.12 1
  183 1.7 17
  184 3.1 31
  185 1.6 16
  186 0.13 1
  187 66.3 663
  188 19.1 191
  189 4.4 44
  190 0.11 1
  191 0.8 8
  200 0.1 1
  201 0.8 8
  202 0.12 1
  203 1.1 11
  204 1.7 17
  205 1.1 11
  206 0.07 1
  249 0.1 1
  250 0.7 7
  252 0.7 7
  259 0.01 0
  260 2.1 21
  261 6.4 64
  262 1.7 17
  263 0.01 0
  125 0.1 1
//
