ACCESSION: JP006481
RECORD_TITLE: 4-TERPINYL ACETATE; EI-MS
DATE: 2008.10.21
AUTHORS: HISAHIRO HAGIWARA, CHEMICAL RESEARCH INSTITUTE OF NON-AQUEOUSSOLUTIONS TOHOKU UNIV.
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: 4-TERPINYL ACETATE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C12H20O2
CH$EXACT_MASS: 196.14633
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: HITACHI M-80B
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 70 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 43
PK$PEAK: m/z int. rel.int.
  15 1.59 16
  27 6.19 62
  29 3.02 30
  39 5.76 58
  40 1.18 12
  41 17.87 179
  42 1.92 19
  43 52.53 525
  51 1.81 18
  53 7.48 75
  55 5.24 52
  61 1.93 19
  65 2.56 26
  67 7.46 75
  68 4.65 47
  69 4.28 43
  71 6.36 64
  77 12.83 128
  78 2.12 21
  79 9.76 98
  80 3.79 38
  81 11.14 111
  82 1.17 12
  86 2.06 21
  91 12.61 126
  92 24.41 244
  93 99.99 999
  94 9.91 99
  95 3.86 39
  105 4.05 41
  106 1.11 11
  107 6.36 64
  108 3.37 34
  110 2.82 28
  111 27.89 279
  112 1.93 19
  119 1.36 14
  121 63.05 631
  122 5.49 55
  136 64.25 643
  137 7.87 79
  153 1.85 19
  154 1.02 10
//
