ACCESSION: JP007168
RECORD_TITLE: TRANS-L-CARVYL ISOBUTYRATE; EI-MS
DATE: 2008.10.21
AUTHORS: SODA AROMATIC CO., LTD.
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: TRANS-L-CARVYL ISOBUTYRATE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C14H22O2
CH$EXACT_MASS: 222.16198
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: HITACHI M-80B
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 70 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 60
PK$PEAK: m/z int. rel.int.
  27 14.71 147
  29 6.04 60
  39 16.41 164
  40 3.14 31
  41 34.03 340
  42 3.67 37
  43 99.99 999
  44 3.19 32
  51 3.13 31
  52 1.62 16
  53 10.51 105
  54 2.36 24
  55 17.12 171
  56 1.31 13
  65 5.39 54
  66 2.08 21
  67 6.69 67
  68 2.97 30
  69 3.38 34
  70 1.19 12
  71 72.17 722
  72 3.59 36
  77 16.47 165
  78 4.81 48
  79 16.47 165
  80 5.34 53
  81 6.01 60
  82 2.98 30
  83 2.33 23
  84 5.63 56
  91 27.38 274
  92 20.08 201
  93 38.24 382
  94 4.83 48
  95 3.21 32
  96 1.99 20
  97 1.88 19
  103 1.46 15
  105 17.83 178
  106 9.17 92
  107 21.09 211
  108 7.35 74
  109 34.93 349
  110 3.21 32
  115 1.09 11
  117 2.58 26
  119 57.34 573
  120 6.9 69
  123 1.55 16
  133 2.83 28
  134 24.51 245
  135 8.6 86
  137 1.74 17
  151 1.16 12
  152 50.39 504
  153 7.31 73
  178 1.43 14
  179 10.67 107
  180 1.06 11
  222 1.72 17
//
