ACCESSION: JP011808
RECORD_TITLE: METHYL 2-(N-((BORNANE-10,2AMOYL))AMINOACETATE; EI-MS
DATE: 2008.10.21
AUTHORS: YOSHINORI Y, FAC. SCIENCE, TOHOKU UNIV.
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: METHYL 2-(N-((BORNANE-10,2AMOYL))AMINOACETATE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C14H22N2O5S
CH$EXACT_MASS: 330.12494
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: Unknown
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 20 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 56
PK$PEAK: m/z int. rel.int.
  145 1.2 12
  148 2.7 27
  149 3.8 38
  150 16 160
  151 99.99 999
  152 13.3 133
  158 7.6 76
  159 19.8 198
  160 2.7 27
  162 2 20
  170 1.7 17
  172 2.5 25
  173 2.5 25
  176 1.2 12
  177 13.3 133
  178 3.9 39
  182 3.1 31
  186 6.4 64
  187 1 10
  194 2.2 22
  200 2.9 29
  206 3.8 38
  207 1.6 16
  210 1.6 16
  214 3.5 35
  215 24.8 248
  216 3.5 35
  220 1.1 11
  213 1.2 12
  228 10 100
  229 1.2 12
  232 2.5 25
  234 2.7 27
  242 23.7 237
  243 3.5 35
  244 1.7 17
  251 19.6 196
  252 2.7 27
  262 2.3 23
  265 2.1 21
  266 45.9 459
  267 7.6 76
  270 1.6 16
  271 47.1 471
  272 6.8 68
  273 2.7 27
  280 5.7 57
  294 2.5 25
  296 6.4 64
  298 7.7 77
  299 27.8 278
  300 4.5 45
  301 1.4 14
  317 4.3 43
  330 15.7 157
  331 2.7 27
//
