ACCESSION: JP009919
RECORD_TITLE: ETHYL 3,7,11-TRIMETHYL-10-DODECENOATE; EI-MS
DATE: 2008.10.21
AUTHORS: KURARAY CO., LTD.
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: ETHYL 3,7,11-TRIMETHYL-10-DODECENOATE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C17H32O2
CH$EXACT_MASS: 268.24023
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: JEOL JMS-D-300
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 70 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 57
PK$PEAK: m/z int. rel.int.
  27 6.4 64
  29 25 250
  41 37.3 373
  42 0.48 5
  43 35.3 353
  45 6.6 66
  53 5.8 58
  55 6.27 63
  56 29.5 295
  57 30.6 306
  59 4.5 45
  60 0.48 5
  61 7.2 72
  67 16.3 163
  68 24.2 242
  69 99.99 999
  70 28.1 281
  71 15.3 153
  73 6.7 67
  81 2.27 23
  82 15.6 156
  83 39.1 391
  84 5 50
  85 0.45 5
  87 13.4 134
  88 41.4 414
  89 8.1 81
  94 0.88 9
  95 45.3 453
  96 16.4 164
  97 28 280
  98 3.05 31
  99 5.3 53
  101 6.6 66
  109 29.5 295
  110 2.27 23
  111 27.2 272
  115 43 430
  123 19.5 195
  124 2.63 26
  125 57.2 572
  126 12.8 128
  129 6.1 61
  137 0.98 10
  139 4.8 48
  142 5.9 59
  143 16.4 164
  151 1.22 12
  152 18.6 186
  160 0.3 3
  165 7 70
  179 0.59 6
  180 13.4 134
  205 4.2 42
  222 16.9 169
  223 1.14 11
  268 10.3 103
//
