ACCESSION: JP011469
RECORD_TITLE: 3-ISOQUINOLYLMETHYL 2-METHYLBENZOATE; EI-MS
DATE: 2008.10.21
AUTHORS: FUJISE Y, HAMAMATSU UNIV. SCHOOL OF MEDICINE
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: 3-ISOQUINOLYLMETHYL 2-METHYLBENZOATE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C18H15NO2
CH$EXACT_MASS: 277.11028
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: JEOL JMS-DX-300
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 70 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 58
PK$PEAK: m/z int. rel.int.
  39 5.7 57
  41 1.73 17
  43 1.67 17
  45 2.62 26
  50 1.41 14
  51 3.52 35
  52 1.13 11
  57 1.39 14
  62 1.14 11
  63 4.65 47
  64 1.35 14
  65 15.31 153
  75 2.19 22
  76 1.73 17
  77 8.54 85
  78 1.34 13
  79 2.8 28
  88 1.29 13
  89 9.26 93
  90 11.93 119
  91 34.78 348
  92 3.66 37
  101 2.98 30
  102 4.14 41
  103 2.68 27
  105 3.45 35
  113 1.1 11
  114 2.35 24
  115 26.42 264
  116 7.85 79
  118 24.26 243
  119 22 220
  120 1.93 19
  128 12.93 129
  129 6.94 69
  130 4.52 45
  135 4.59 46
  136 3.86 39
  140 4.34 43
  141 3.19 32
  142 43.32 433
  143 11.23 112
  144 1.63 16
  156 3.51 35
  157 1.97 20
  158 99.99 999
  159 15.71 157
  160 1.04 10
  218 2.14 21
  230 1.64 16
  231 1.1 11
  232 8.58 86
  233 1.99 20
  246 1.26 13
  276 1.46 15
  277 44.7 447
  278 9.12 91
  279 1.03 10
//
