ACCESSION: JP010879
RECORD_TITLE: DIOCTYL ADIPATE; EI-MS
DATE: 2008.10.21
AUTHORS: SODA AROMATIC CO., LTD.
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: DIOCTYL ADIPATE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C22H42O4
CH$EXACT_MASS: 370.30831
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: HITACHI M-80B
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 70 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 43
PK$PEAK: m/z int. rel.int.
  27 4.7 47
  29 14.4 144
  39 3 30
  41 29.1 291
  42 5.9 59
  43 32.9 329
  53 1.4 14
  54 1.7 17
  55 35.2 352
  56 14.4 144
  57 60.9 609
  58 2.4 24
  59 2.4 24
  67 1.5 15
  68 1.9 19
  70 40.5 405
  71 34.6 346
  72 1.8 18
  73 1.5 15
  82 2.2 22
  83 16 160
  84 11.3 113
  85 1.5 15
  87 5.5 55
  97 1.2 12
  100 4.5 45
  101 10.5 105
  102 2.7 27
  111 12.3 123
  112 31.2 312
  113 15.7 157
  114 1.2 12
  128 3.9 39
  129 99.99 999
  130 6.2 62
  142 1.8 18
  146 2.1 21
  147 17.3 173
  148 1.1 11
  199 1.1 11
  212 1.3 13
  241 5.9 59
  259 3.3 33
//
