ACCESSION: JP010061
RECORD_TITLE: 3,7,11,15-TETRAMETHYL-2,6,10,14-HEXADECATETRAENE-1-OL TRIMETHYLSILYL ETHER; EI-MS
DATE: 2008.10.21
AUTHORS: KURARAY CO., LTD.
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: 3,7,11,15-TETRAMETHYL-2,6,10,14-HEXADECATETRAENE-1-OL TRIMETHYLSILYL ETHER
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C23H42OSi
CH$EXACT_MASS: 362.30049
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: JEOL JMS-D-300
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 70 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 69
PK$PEAK: m/z int. rel.int.
  29 4.3 43
  32 1.9 19
  39 2.5 25
  41 2.7 27
  43 5 50
  45 3.5 35
  53 5 50
  55 1.43 14
  57 3.4 34
  67 10.1 101
  68 11.4 114
  69 99.99 999
  70 6.6 66
  73 46.5 465
  74 4.2 42
  75 2.95 30
  76 2.1 21
  77 5.3 53
  79 7.4 74
  80 1.05 11
  81 45.5 455
  82 6.5 65
  83 3.2 32
  91 0.44 4
  92 2.7 27
  93 28.4 284
  94 4.9 49
  95 1.66 17
  96 1.9 19
  97 1.6 16
  103 6.6 66
  105 0.66 7
  107 17.5 175
  108 3.2 32
  109 15 150
  119 0.83 8
  120 3.2 32
  121 13.1 131
  122 6.6 66
  123 0.94 9
  132 1.4 14
  133 6.2 62
  134 4.2 42
  135 1.67 17
  136 9 90
  137 8.6 86
  143 10.8 108
  144 0.13 1
  145 1.5 15
  147 4.8 48
  148 2.9 29
  149 0.31 3
  155 1.5 15
  156 11.5 115
  157 4.1 41
  159 0.12 1
  161 5.1 51
  169 7 70
  177 1.4 14
  181 0.24 2
  187 1.3 13
  189 1.4 14
  191 1.4 14
  203 0.64 6
  209 1.9 19
  229 3.6 36
  272 2.8 28
  293 0.18 2
  362 1.5 15
//
