ACCESSION: JP009046
RECORD_TITLE: PROPYL 3-(2-FURYL)ACRYLATE; EI-MS
DATE: 2008.10.21
AUTHORS: SODA AROMATIC CO., LTD.
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: PROPYL 3-(2-FURYL)ACRYLATE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C10H12O3
CH$EXACT_MASS: 180.07864
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: HITACHI M-80B
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 70 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 43
PK$PEAK: m/z int. rel.int.
  26 1.38 14
  27 4.91 49
  28 12.76 128
  29 3.27 33
  31 5.76 58
  32 7.12 71
  38 2.49 25
  39 14.15 142
  41 4.53 45
  42 2.83 28
  43 4.34 43
  44 1.1 11
  53 1.64 16
  54 1.08 11
  55 1.84 18
  58 1.29 13
  59 2.02 20
  60 1.03 10
  62 1.21 12
  63 6.29 63
  64 3.67 37
  65 27.72 277
  66 6.96 70
  81 2.76 28
  82 4.19 42
  84 1.31 13
  92 6.1 61
  93 4.16 42
  94 19.3 193
  95 1.89 19
  96 1.25 13
  109 2.16 22
  110 9.94 99
  111 1.17 12
  120 1.26 13
  121 99.99 999
  122 6.93 69
  123 1.18 12
  138 62.2 622
  139 4.64 46
  151 1.81 18
  180 28.34 283
  181 2.79 28
//
