ACCESSION: JP011118
RECORD_TITLE: 4-ETHYLBENZYL BENZOATE; EI-MS
DATE: 2008.10.21
AUTHORS: SAWADA M, THE INST. OF SCIENTIFIC AND INDUSTRIALRESEARCH OSAKA UNIV.
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: 4-ETHYLBENZYL BENZOATE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C16H16O2
CH$EXACT_MASS: 240.11503
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: JEOL JMS-DX-300
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 70 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 46
PK$PEAK: m/z int. rel.int.
  27 3 30
  29 2.8 28
  38 1.2 12
  39 4.3 43
  40 2.1 21
  41 3.2 32
  44 1.8 18
  50 6.2 62
  51 14.9 149
  52 2.3 23
  53 1.7 17
  57 1 10
  63 2.7 27
  65 3.9 39
  74 2.2 22
  75 1.8 18
  76 2.3 23
  77 36.1 361
  78 6.6 66
  79 11.6 116
  89 2.2 22
  90 1.7 17
  91 15.3 153
  92 1.6 16
  93 1.1 11
  103 5.4 54
  104 6.2 62
  105 99.99 999
  106 8.8 88
  107 9 90
  115 2.7 27
  117 13.5 135
  118 3.7 37
  119 32.2 322
  120 3.8 38
  122 14.8 148
  133 9.7 97
  134 8 80
  135 7.6 76
  136 3.3 33
  150 2.1 21
  195 1.3 13
  211 2.7 27
  222 2 20
  240 28.9 289
  241 5.1 51
//
