ACCESSION: JP009666
RECORD_TITLE: ETHYL 3-NITROBENZOATE; EI-MS
DATE: 2008.10.21
AUTHORS: THE INSTITUTE OF SCIENTIFIC AND INDUSTRIALRESEARCH
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: ETHYL 3-NITROBENZOATE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C9H9NO4
CH$EXACT_MASS: 195.05316
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: JEOL JMS-DX-300
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 70 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 44
PK$PEAK: m/z int. rel.int.
  26 2.1 21
  27 14.1 141
  29 24.3 243
  30 0.82 8
  38 1.9 19
  39 5.9 59
  43 2 20
  45 1.43 14
  50 26.1 261
  51 7 70
  53 1.9 19
  62 0.1 1
  63 4 40
  64 3.9 39
  65 27.9 279
  66 0.18 2
  74 8.2 82
  75 21.2 212
  76 49.4 494
  77 0.73 7
  81 2.3 23
  92 7.7 77
  93 4.2 42
  103 0.77 8
  104 41.2 412
  105 3.9 39
  120 1.5 15
  121 2.58 26
  122 4.6 46
  134 13.2 132
  135 29.1 291
  136 0.26 3
  137 5.8 58
  149 2 20
  150 99.99 999
  151 2.36 24
  152 2.3 23
  165 1.2 12
  167 21.9 219
  168 0.34 3
  178 3.7 37
  179 1.2 12
  195 34.2 342
  196 3.9 39
//
