ACCESSION: JP005080
RECORD_TITLE: 2-(4-(4-METHOXYPHENYL)-6-PHENYL-2-PYRIMIDINYLAMINO)BENZOIC ACID; EI-MS
DATE: 2008.10.21
AUTHORS: SASAKI S, TOYOHASHI UNIV. OF TECH.
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: 2-(4-(4-METHOXYPHENYL)-6-PHENYL-2-PYRIMIDINYLAMINO)BENZOIC ACID
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C24H19N3O3
CH$EXACT_MASS: 397.14264
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: MS-902
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 70 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 71
PK$PEAK: m/z int. rel.int.
  39 2.7 27
  43 1.5 15
  44 1.3 13
  45 0.19 2
  50 1.3 13
  51 3.5 35
  63 5.4 54
  64 0.28 3
  65 3.2 32
  69 1.9 19
  75 2.2 22
  76 0.36 4
  77 14.1 141
  78 2.1 21
  88 1.8 18
  89 0.62 6
  90 7.9 79
  91 2.6 26
  92 2.6 26
  101 0.16 2
  102 5.4 54
  103 4.7 47
  104 4.7 47
  115 0.21 2
  116 2.8 28
  117 3.3 33
  118 2.7 27
  119 0.15 2
  128 2.7 27
  129 2.3 23
  132 2.1 21
  133 0.22 2
  134 1.8 18
  141 1.1 11
  143 1.3 13
  144 0.28 3
  145 2.1 21
  146 1.3 13
  159 1.8 18
  165 0.22 2
  176 1.9 19
  177 1.6 16
  178 1.8 18
  190 0.27 3
  191 1.3 13
  217 1.3 13
  218 1.9 19
  219 0.32 3
  220 1.6 16
  221 1.5 15
  244 1.3 13
  245 0.13 1
  261 1.8 18
  306 1.3 13
  307 5.9 59
  308 1.23 12
  309 11 110
  310 3.2 32
  320 1.1 11
  337 0.35 4
  338 1.6 16
  351 5.4 54
  352 99.99 999
  353 3.61 36
  354 7.9 79
  355 1.3 13
  378 2.1 21
  379 0.46 5
  396 1.6 16
  397 11.7 117
  398 4 40
//
