ACCESSION: JP008464
RECORD_TITLE: CINNAMALDEHYDE DIETHYL ACETAL; EI-MS
DATE: 2008.10.21
AUTHORS: SODA AROMATIC CO., LTD.
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: CINNAMALDEHYDE DIETHYL ACETAL
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C13H18O2
CH$EXACT_MASS: 206.13068
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: HITACHI M-80B
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 70 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 55
PK$PEAK: m/z int. rel.int.
  15 1.88 19
  26 1.39 14
  27 17.18 172
  29 42.02 420
  30 1.1 11
  31 2.98 30
  39 3.37 34
  43 2.47 25
  45 1.78 18
  47 7.76 78
  50 2.54 25
  51 9.15 92
  52 2.52 25
  53 1.4 14
  55 34.97 350
  56 1.17 12
  63 3.77 38
  65 2.59 26
  74 1.31 13
  75 5.02 50
  76 2.83 28
  77 31.92 319
  78 15.97 160
  79 7.3 73
  88 1.55 16
  89 2.41 24
  91 16.11 161
  92 1.78 18
  101 1.14 11
  102 4.73 47
  103 31.28 313
  104 27.41 274
  105 37.68 377
  106 3.05 31
  107 7.75 78
  115 31.72 317
  116 3.98 40
  117 2.66 27
  118 4.42 44
  119 1.79 18
  121 1.3 13
  129 1.07 11
  131 30.32 303
  132 8.66 87
  133 62.88 629
  134 5.75 58
  135 31.08 311
  136 2.85 29
  160 2.46 25
  161 99.99 999
  162 13.04 130
  177 3.62 36
  178 1.46 15
  206 12.59 126
  207 1.52 15
//
