ACCESSION: JP004534
RECORD_TITLE: METHYL 2,3,4-TRI-O-METHYLXYLOPYRANOSIDE; EI-MS
DATE: 2008.10.21
AUTHORS: HAYASHI A, DEPT. OF CHEMISTRY, FAC. OF SCI. AND TECHNOLOGY, KINKI UNIV.
COPYRIGHT: Copyright(C) 2008 K. Funatsu, University of Tokyo
<hr size="1" color="silver" width="98%" align="left">CH$NAME: METHYL 2,3,4-TRI-O-METHYLXYLOPYRANOSIDE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C9H18O5
CH$EXACT_MASS: 206.11542
CH$SMILES: N/A
CH$IUPAC: N/A
<hr size="1" color="silver" width="98%" align="left">AC$INSTRUMENT: SHIMADZU LKB-9000B
AC$INSTRUMENT_TYPE: EI-MS
AC$ANALYTICAL_CONDITION: MS_TYPE EI-MS
AC$ANALYTICAL_CONDITION: MODE POSITIVE
AC$ANALYTICAL_CONDITION: IONIZATION_ENERGY 70 eV
<hr size="1" color="silver" width="98%" align="left">MS$FOCUSED_ION: ION_TYPE [M]+*
<hr size="1" color="silver" width="98%" align="left">PK$NUM_PEAK: 43
PK$PEAK: m/z int. rel.int.
  41 8.9 89
  42 1.8 18
  43 6.7 67
  44 0.06 1
  45 29.7 297
  46 0.4 4
  47 1.8 18
  53 0.15 2
  54 0.2 2
  55 4.1 41
  56 1.3 13
  57 0.22 2
  58 10.3 103
  59 4.5 45
  61 0.1 1
  68 0.13 1
  69 3 30
  71 7.3 73
  72 0.8 8
  73 3.02 30
  74 3 30
  75 44.2 442
  76 0.7 7
  83 0.31 3
  84 0.2 2
  85 4 40
  87 1.9 19
  88 99.99 999
  89 5.4 54
  98 0.2 2
  99 4.5 45
  101 9.52 95
  102 5.1 51
  103 0.4 4
  105 0.5 5
  111 0.04 0
  114 0.5 5
  115 5.7 57
  116 0.6 6
  131 0.05 1
  143 2.6 26
  175 3.4 34
  176 6.8 68
//
